people_ID,infect_prob
16566,48.01
17309,47.94
17502,58.66
16971,47.71
4889,48.55
4227,46.66
17358,60.73
17438,48.81
16773,59.13
16402,49.11
16660,46.67
4621,48.38
4924,49.49
3976,47.21
16527,46.14
4127,50.25
4677,50.98
4656,47.34
16918,50.34
4680,49.08
17567,47.61
16947,49.28
17218,47.29
4927,49.69
16333,61.64
4305,47.95
4436,48.52
4019,49.39
16653,48.28
16753,47.62
16589,60.37
5024,48.71
17546,48.83
17441,50.44
17249,46.7
4290,46.29
17570,49.36
16982,48.11
4414,46.71
5054,48.98
16715,48.94
4486,59.87
4524,46.45
4908,49.11
4859,59.31
16998,49.54
16340,48.88
16909,49.15
16342,50.07
4098,48.3
4460,47.48
16758,48.21
16783,58.41
4505,50.23
4947,48.22
17395,49.17
16774,48.42
4614,47.42
16362,47.39
4740,61.11
4547,49.88
5033,48.74
4144,49.58
17271,48.27
4688,49.6
16799,59.71
17484,48.55
4463,47.68
4139,49.33
4838,48.92
17162,49.19
17400,48.25
16784,59.28
16395,48.13
16624,47.85
17061,47.89
4134,47.18
17141,47.57
17187,47.47
16685,58.59
17221,49.39
17460,47.37
4187,59.39
16695,47.82
16364,48.83
4597,46.7
16983,47.07
16790,46.29
17126,49.47
16359,47.56
16357,47.81
16791,59.96
16399,47.07
5013,49.6
16663,48.6
16777,57.82
16842,45.97
16745,49.27
4169,59.83
16997,58.86
17097,48.61
4074,60.46
4882,47.12
4110,48.98
16530,48.05
4958,48.81
17584,49.78
4444,48.67
16623,46.66
16505,49.65
4887,47.92
4233,60.03
16633,49.28
4490,48.63
16730,59.13
17258,49.29
5051,48.96
17247,46.83
17071,48.07
17052,59.56
4330,60.17
16837,48.42
16622,48.71
17151,50.47
4678,46.47
4251,48.16
17028,60.35
17138,47.08
4527,47.03
4280,47.69
17560,47.19
16851,46.76
17448,46.36
4888,46.95
3985,59.05
17144,47
4506,59.53
4475,48.31
17163,49.38
17354,48.11
4425,47.57
16978,50.45
17193,47.43
4229,50.05
17117,47.4
17413,45.98
4714,46.91
16698,59.7
4483,49.46
17268,49.64
4872,59.23
4959,50
4739,48.68
4750,46.75
4780,46.79
4198,48
4570,47.98
17530,49.69
17517,47.93
4400,48
16933,47.92
4443,47.89
17422,60.77
16358,57.96
4170,46.41
16737,48.95
4792,47.24
17496,48.46
4501,47.09
17453,58.73
16769,49.04
4066,48.95
16457,47.99
4937,59.82
16889,49.76
16667,49.32
4355,61.6
4617,58.26
16804,48.98
4303,58.99
4627,48.09
4652,61.47
3988,60.84
4235,49.57
4932,47.72
4736,48.57
4374,59.13
4834,47.8
4159,48.47
4298,47.71
16516,46.49
17208,46.64
5041,48.93
16970,46.69
17501,48.56
4997,48.67
16885,45.95
4064,47.56
17476,58.71
4747,47.11
16652,47.52
16908,46.91
5058,46.61
4442,47.22
17365,49.07
4495,49.87
17089,48.77
4632,47.51
17164,46.65
17315,47.47
4004,47.91
4291,48.1
17140,46.65
4855,48.4
4850,48.2
4091,59.45
4402,46.67
4281,59.5
16394,48.87
16857,47.25
16853,48.14
3887,48.08
17297,49.29
16765,50.07
16907,59.52
17015,58.98
4895,47.65
16981,45.39
17324,48.57
4762,47.24
4085,47.57
4284,46.53
4771,58.92
17418,45.68
17272,48.41
16541,47.64
4350,49.48
4588,57.16
17401,47.87
4254,49.5
4197,49.2
4795,47.84
4488,47.61
16493,48.3
4837,48.68
4061,59.84
16863,48.85
4999,49.06
16829,49.4
4967,49.23
4622,48.89
17246,47.77
4002,49.99
3940,48.18
16985,45.91
4347,48.02
17522,48.05
4569,58.92
5064,49.12
3916,49.62
5038,49.46
16924,46.1
17339,46.33
4367,47.85
16356,58.48
16786,60.03
4513,49.51
5055,47.31
17088,58.52
4698,47.65
16609,49.13
4498,59.83
17292,49.71
4806,59.25
4163,47.34
4331,47.31
3932,60.34
4517,59.42
4496,49.52
16444,48.18
4507,47.37
16545,48.01
4809,47.83
16647,49.79
4465,47.8
4435,47.94
17534,49.44
5040,46.66
16565,48.41
4561,46.1
16664,46.63
17300,46.23
4348,59.11
16644,49.03
4287,48.45
17175,47.37
16337,48.82
4663,46.18
17368,48.96
4600,58.49
17320,48.46
16629,57.67
3931,49.1
16640,47.18
17542,47.71
4716,48.19
4595,45.85
17463,45.82
16875,48.56
4056,47
3889,49.69
4035,48.76
4101,58.04
16521,49.2
4642,47.7
4413,48.14
16498,47.19
4211,46.95
4462,48.44
4948,46.95
4985,47.39
4360,48.75
5045,60.94
4059,47.26
5072,45.35
17613,59.54
17498,46.81
17314,48.52
17121,47.19
16888,46.21
17456,46.51
4307,47.29
4398,58.66
4742,47.68
16913,46.15
16419,46.15
4473,49.29
4285,47.84
17377,48.22
4296,49.41
17290,58.29
17483,47.92
4067,61.46
4877,60.64
16420,48.43
16613,48.3
4628,48.71
16526,47.33
4390,59.53
4320,48.58
4721,47.57
5044,47.3
16532,48.4
16648,49.72
4915,46.27
16861,48.63
17440,48.21
4391,48.37
16473,47.85
4058,59.95
17253,47.66
4053,47.29
4783,48.71
17197,47.75
4686,48.14
17396,47.93
4782,46.3
17603,49.87
4433,46.44
3917,48.5
17119,45.3
16845,49.9
16479,46.8
4852,48.96
17490,46.45
16973,47.13
17327,45.54
4253,59.96
16611,46.81
17269,47.68
16418,60.94
4949,57.03
17170,47.16
4394,47.8
16762,47.42
17412,46.57
17563,49.47
4018,49.09
4010,45.84
16451,45.01
16508,49.46
16900,58.9
4581,47.72
4102,58.48
3984,48.13
4898,59.38
17449,48.94
3898,57.95
17549,46.83
4089,60.76
16763,47.14
3992,48.9
4676,47.16
4596,58.8
5074,48.1
17274,46.63
16365,46.07
4137,46.17
4675,50.15
4430,47.09
17424,46.63
4216,46.8
5030,46.67
16872,58.18
17450,58.87
16389,56.63
17239,45.83
17012,49.35
17605,45.61
17102,48.12
17504,47.83
4190,46.79
17149,47.5
4022,48.07
16332,47.82
4434,60.08
17128,48.01
3964,57.27
4849,47.64
16606,46.89
4532,49.88
17383,46.66
4730,46.7
16507,48.77
4220,59.26
4853,49.38
16817,48.01
16828,48.24
16895,58.7
16776,48.97
4503,48.42
4404,47.89
16596,47.98
16886,46.27
17551,45.36
4166,46.58
16550,58.93
17322,46.38
16679,58.29
16673,59.36
4765,47.37
4421,47.85
3995,47.9
16818,47.14
4939,58.26
4857,46.01
17207,58.95
17554,50.32
4541,45.23
4843,58.82
17345,59.16
4057,48.44
4731,46.61
4753,59.43
16939,58.3
16563,48.58
4171,46.82
16883,46.03
4487,47.84
17243,49.45
4078,57.18
16618,58.41
3947,58.48
16559,61.3
4534,46.01
4188,47.67
5011,46.19
4963,46.89
3994,49.66
17333,46.68
4379,47.61
16920,58.52
17190,45.02
16964,49.48
16954,49.74
4162,48.18
4310,48
4934,46.34
16707,47.25
16525,57.91
4408,59.23
16654,46.24
17285,47.16
5056,46.63
16816,46.67
3990,58.34
17024,47.5
16665,58.18
4514,61.43
4544,48.04
4217,48.69
4956,45.79
4099,46.3
17312,47.1
16646,59.36
4387,46.64
5057,57.47
16426,46.23
17131,46.69
17303,47.42
17123,47.2
4150,46.48
17317,48.97
4455,47.19
4763,59.03
3989,48.69
16489,58.63
17259,49.04
4781,45.53
17526,48.37
4912,46.95
3904,45.73
17232,46.93
16598,59.71
4043,59.85
17479,47.98
17525,48.4
4033,58.61
5031,45.91
4327,48.37
16690,46.89
4673,47.09
16494,49.11
17062,46.05
16370,58.41
5034,47.28
17586,47.54
4068,57.11
3946,48.25
4140,45.55
4639,47.24
4744,46.44
16860,56.77
17009,47.13
16382,47.03
4451,46.8
3944,58.36
3914,45.32
4484,47.33
17104,48.59
17077,45.35
4195,57.47
4647,47.36
16602,46.04
16789,47.44
5001,45.49
4135,49.11
4911,47.22
4633,45.68
17059,50.03
4966,60.8
16686,47.63
3924,58.4
4322,47.29
16594,46.82
4407,46.03
16718,46.42
17236,57.6
4372,60.44
17488,49.19
4199,45.83
16353,58.47
16756,58.42
17199,46.16
4185,47.68
16843,56.42
17044,47.76
16743,46.24
4580,48.96
4619,46.18
16343,46.32
4453,60.79
3941,45.82
3952,49.31
4411,45.07
17616,45.23
3929,45.83
16836,47.85
4015,47.26
4034,45.91
4808,47.85
16974,59.65
4555,60.24
4520,48.4
17325,46.06
16514,45.9
4993,46.32
4756,48.33
4126,45.96
4604,48.42
16349,47.89
4186,47.02
16616,56.88
17054,60.17
17399,47.53
4259,59.41
16481,56.49
4777,47.34
4264,46.35
4426,48.52
4902,49.06
4332,47.48
4469,57.18
4797,48.81
17557,44.94
17507,46
4082,48.35
17060,60.01
4623,47.22
16432,59.61
16830,46.18
4914,46.03
4944,47.29
17033,47.25
4362,47.2
4954,58.46
4248,47.77
4530,45.32
17500,47.69
4200,58.49
17393,46.52
4204,45.65
5062,47.13
4798,47.35
4694,46.35
4405,45.47
3930,47.31
4365,47.79
4701,45.22
17437,47.85
16417,47.52
4583,45.92
16430,47.26
4586,58.49
17195,46.9
4831,46.42
17580,46.35
16328,58.54
17018,48.65
4826,46.22
17391,48.22
17386,46.86
4234,59.11
4256,47.35
4935,46.57
4301,47.67
4286,46.68
17254,58.08
16961,47.79
17371,46.78
17366,49.25
4709,58.99
16574,45.49
16720,49.68
4930,58.7
17053,46.87
5035,46.09
4016,59.54
4132,46.83
16441,57.16
4087,46.88
16599,48.6
16554,47.34
4890,58.35
16612,46.61
17310,46.23
17225,46.08
16428,45.79
16593,58.51
17150,44.95
4029,44.74
3970,46.46
4626,46.35
16797,49.43
17599,48.57
16486,57.86
3973,61.1
4177,59.81
4894,56.19
17389,46.64
16634,45.6
17298,46.21
4103,48.41
5017,47.23
16766,45.8
4069,46.31
4472,46.78
17506,57.72
16354,57.9
4820,45.68
4104,44.44
17217,46.35
16824,45.9
4422,47.42
4384,57.86
4776,46.94
17092,60.21
4938,47.48
17112,47.19
4971,47.51
16935,45.93
16517,48.1
4812,46.49
3950,48.57
4183,47.96
16684,45.8
4361,48.41
4679,45.65
4941,45.22
16627,45.47
17082,46.21
17237,44.91
4193,47.27
4811,56.89
16754,44.67
3975,47.71
17020,47.9
4036,47.39
4406,58.91
4751,57.76
17614,49.1
4998,56.59
16922,48.16
4670,47.76
4606,57.54
16706,47.79
4092,44.88
4662,46.16
16894,45.95
4760,47.07
16738,45.78
16655,46.86
16635,57.26
17004,58.22
16952,47.27
16801,46.8
16465,46.02
16485,45.71
17145,57.32
4710,46.99
4625,47.69
4749,45.07
17611,57.26
17224,46.1
17040,57.7
4973,45.61
4239,45.22
16338,47.43
17261,45.83
16782,46.82
4415,46.71
16844,45.77
16339,45.92
17593,57.25
4969,45.55
17545,45.03
4273,46.67
3938,57.85
16739,47.29
17006,46.96
16537,47.45
4779,47.56
4767,48.56
17335,47
5060,46.09
17183,58.85
4585,46.8
17565,57.67
4062,46.6
16719,45.77
17003,57.57
4321,56.91
17364,45.98
5053,47.11
3895,46.01
17182,57.77
17178,45.95
16890,46.46
4309,58.45
3935,57.77
4396,46.21
4366,46.77
4154,47.05
16849,47.22
17533,46.98
16405,47.24
17306,45.74
4512,45.5
16733,59.52
4148,45
4336,47.32
4369,45.73
4665,58.5
4364,58.06
16696,47.24
4851,57.46
16823,46.14
16810,58.58
17573,45.58
16582,45.65
16500,45.43
4168,46.15
17518,46.82
4658,57.55
17595,58.44
17435,45.91
16548,47.05
4207,57.54
4897,47.49
17417,48.34
16561,47.97
4116,46.94
4222,47.42
17547,45.64
16697,48.73
5069,47.05
16806,46.58
4737,45.67
4876,46.16
17157,45.46
17372,47.84
17176,45.94
3890,56.85
17186,44.4
16712,58.14
16993,45.81
4380,46.07
4468,59.57
17091,48.57
16916,45.68
4562,58.12
4510,48.04
17478,57.65
17201,47.6
17489,56.81
4121,45.36
16972,59.81
4667,45.28
16832,46.46
16749,46.06
17241,59.17
4176,58.55
5006,46.65
4093,60.13
17343,47.81
16904,46.06
4616,57.91
16590,45.89
4351,44.45
17209,48.02
4720,46.34
16701,47.18
3919,46.61
4184,59.53
17245,59.12
16614,46.8
4236,44.86
16583,45.42
4491,47.88
4653,45.16
17491,45.69
4446,45.05
4523,46.81
16666,47.75
4829,56.57
17304,46.86
17352,45.31
4713,47.24
4021,57.88
16825,46.89
17373,58.09
4255,45.27
16826,45.06
16341,46.12
4655,46.28
17439,44.94
16383,46.35
16455,48.28
4260,46.74
4683,47.82
4727,59.17
16809,46.29
4245,57.14
4032,46.25
4599,45.41
4978,46.8
4558,56.58
3948,47.36
4375,44.61
4409,56.91
3998,46.39
17152,46.24
4535,45.01
17510,45.62
4274,48.31
4221,46.82
16650,44.68
16994,45.69
17477,45.51
4105,48.14
4228,44.48
17073,45.83
16355,46.63
4575,47.83
4866,57.08
16421,46.58
4257,47.77
16911,45.3
4125,46.85
4664,47.85
4931,44.46
16921,57.24
4612,44.99
17473,46.32
4940,46.02
4964,58.78
4693,45.9
17034,47.05
4707,46.5
4607,45.99
5063,46.46
16643,56.56
16915,47.18
17523,56.96
16413,45.76
17444,48.63
4738,48.1
5068,47.43
16608,45.07
4165,57.64
17572,45.57
4784,45.24
16966,55.84
16556,59.07
4925,45.58
17260,45.54
4703,47.75
16600,45.49
4283,46.72
4179,45.52
17423,59.45
3937,45.27
17516,45.88
17204,47.82
5039,45.83
4106,46.24
17379,45.24
16436,48.02
16381,60.39
4648,45.77
17582,45.16
17075,48.2
17286,48.65
4549,45.68
4226,46.47
16639,45.64
17107,46.91
4905,47.89
4681,46.1
4382,44.71
17353,58.8
4315,46.24
4768,47.63
4553,45.91
16403,45.48
17252,55.59
17211,45.07
4671,45.69
16938,47.02
3899,47.52
17410,46.53
16437,47.49
4734,45.24
16387,46.26
17591,45.51
4502,56.83
4182,46.71
4266,45.93
4006,46.46
3942,59.15
16820,44.42
16884,46.87
3953,56.86
16366,56.01
17134,44.32
16984,45.4
4591,58.57
17511,56.52
17280,45.29
16372,45.47
4048,46.33
16932,56.83
16469,46.35
4726,46.86
4112,46.13
4929,45.04
17014,47.18
16876,45.64
17094,46.77
4991,58.43
3978,46.42
16466,45.77
17430,57.77
4518,46.72
16509,45.33
4278,47.48
17503,47.53
4412,44.43
3993,57.85
17472,45.83
16672,44.89
16396,45.36
17167,44.75
17436,58.22
17331,57.86
16688,44.64
17556,46.56
17370,44.84
4868,46.11
4371,44.2
17226,46.08
4609,56.57
4631,46.15
17065,46.82
3900,57.54
16744,45.52
16645,46.24
4466,45.5
4987,56.45
3951,45.21
17233,46.27
4470,43.88
16879,47.52
4687,45.98
4504,45.5
17200,44.85
4827,56.8
5005,46.47
4757,45.35
16846,57.18
4094,46.03
17228,45.38
16551,45.76
16595,45
16692,57.44
4017,56.96
4052,44.76
17072,45.77
16937,46.35
17016,46.71
17136,48.38
4611,45.29
4567,45.62
4883,57.11
16850,46.08
16423,46
17122,56.37
4712,59.15
16523,45.18
4079,44.24
17362,46.56
4172,44.95
16926,46.1
4921,44.32
17216,56.56
16625,45.08
4867,44.49
16839,55.88
4920,45.64
3915,44.63
4423,44.25
17612,47.67
4793,44.09
17276,45.22
17172,45.3
5037,46.46
16380,57.08
4151,46.27
17555,45.58
16740,45.77
17515,46.12
4668,45.77
17273,46.81
16867,45.24
4899,45.61
16539,47.35
16491,44.73
4201,46.37
4789,45.7
16553,47.1
4070,56.09
4194,43.98
17480,45.12
4692,46.4
16723,45.96
4910,58.62
16838,44.15
16375,44.25
4743,45.34
17447,45.9
16384,44.36
4980,57.56
4550,46.23
4114,45.6
4243,46.67
4013,45.46
16912,45.79
4272,44.33
17543,46.84
16567,56.58
16637,44.9
17213,43.84
17328,45.64
4267,44.18
16449,45.69
4335,44.2
4381,55.73
16944,46.23
17433,58.52
17294,47.25
4869,45.6
17457,56.73
17029,44.42
4825,45.17
16722,44.87
3936,45.81
17295,45.17
17455,44.73
16628,45.46
4265,44.85
4988,46.02
4537,46.51
4111,45.72
3980,44.91
17281,44.41
4785,56.87
16591,45.45
17482,45.1
16422,46.15
16736,56.87
17115,45.57
17334,44.16
16445,45.76
4218,47.14
16871,44.37
4237,43.71
5050,44.59
16847,45
4725,46.67
4805,55.88
17049,45.64
17581,57.49
4601,48.35
17381,56.6
16630,45.86
4766,45.91
16581,56.6
16956,43.88
17316,45.63
16936,46.29
17382,45.55
4508,56.5
17469,45.05
16377,44.67
17063,44.29
4441,44.85
4429,46.18
4346,44.7
5047,56.03
17589,45.96
4357,45.78
4025,58
4718,44.97
16726,55.76
4697,57.67
4071,45.2
17385,44.6
17130,56.05
17559,44.24
3918,44.95
17265,45.83
16459,44.94
4173,55.39
4263,47.1
16334,46.45
16388,45.55
17350,44.83
16336,47.09
16475,44.4
4479,56.79
4474,46.5
4630,56.39
3925,56.75
17420,46.53
4745,45.9
16642,57.2
3891,57.42
4556,45.18
16510,45
4113,46.42
17579,45.15
4424,46.04
4996,44.79
17583,44.04
16822,44.59
4989,46.39
4926,43.87
17229,45.55
16760,45.01
17133,44.54
17541,45.73
4592,45.84
4316,45.46
4933,44.64
17069,45.8
4557,44.51
16752,44.08
4269,43.72
16735,57.02
17022,44.81
16793,44.61
17508,57.73
4133,43.61
4972,44.83
16450,43.55
16862,44.53
17429,43.29
17302,44.69
16877,57.12
4634,45.67
4705,55.37
17617,45.41
5019,44.55
3972,45.4
4690,56.38
4392,44.8
16968,45.19
4340,43.42
16483,44.18
17010,44.65
4545,44.97
5016,46.65
4618,45.63
16962,44.81
4492,56.76
4685,45.05
4461,44.05
4238,45.13
16767,45.2
4511,45.34
4437,44.86
4158,45.51
4970,44.88
3908,44.43
4356,45.54
17027,44.68
16536,45.82
4005,43.19
16580,44.91
16512,57.86
4807,46.68
4118,44.57
4467,57.36
4823,55.66
17026,46.34
4224,44.21
4249,46.29
16725,57.12
17587,57.97
3959,43.85
3983,44.87
3958,55.75
16977,43.61
17189,44.45
4870,44.89
4042,45.78
4564,58.16
16378,43.91
16788,44.07
17127,44.7
16410,43.89
17592,44.04
4081,45.24
4063,44.71
4038,44.54
16658,44.73
17452,45.95
4008,44.61
4844,46.64
3977,45.26
4203,44.37
17367,43.7
17392,55.62
17336,56.46
3923,44.43
17597,56.11
16897,44.15
4819,44.96
3888,55.26
4319,55.46
16474,44.77
17619,46.48
16531,55.91
16547,44.67
4885,44.92
5066,55.74
3957,43.2
4907,45.15
4489,43.84
17056,44.82
4482,43.78
16467,44.21
17323,44.2
4343,43.54
17173,44.38
4645,45.31
4459,44.68
4155,55.65
17282,44.04
4841,55.94
16621,43.59
16584,43.35
17301,44.49
4403,55.21
17098,43.97
3965,55.37
4497,43.38
16615,43.02
16975,43.81
17539,45.18
4761,43.49
17409,54.96
4130,44.35
3966,44.03
4589,43.53
17344,54.24
16919,43.89
17446,43.47
17192,58.74
11756,68.98
12384,68.62
24377,58.71
12180,59.81
11427,70.52
12059,70.48
12405,67.31
11348,71.35
11356,58.1
12489,59.23
11856,58.08
24953,57.91
24154,69.4
24636,57.12
24736,58.94
12251,56.89
24465,56.08
24451,70.55
24813,57.58
24529,56.76
24202,68.58
11874,57.66
11634,58.08
25005,58.93
12158,57.35
24639,59.45
11962,57.4
11519,69.6
24275,69.4
12100,55.68
11697,66.85
24626,68.78
12198,58.9
11583,57.71
12171,57.58
12172,57.52
11553,57.35
24182,68.43
11321,57.05
24794,67.33
25031,57.07
11825,67.5
11659,56.28
24266,58.34
24149,58.06
23996,56.71
12475,68.7
24574,68.9
11735,55.84
24767,58.65
11752,58.71
24442,59.74
11364,57.66
24143,58.68
24344,58.8
11906,58.62
11524,57.27
24491,57.49
24495,57.76
24194,57.65
11905,57.98
24169,57.44
11515,57.73
12084,57.18
12022,56.11
25002,57.17
12280,56.11
12468,57.21
12092,66.69
24937,55.81
12029,59.29
12437,58.79
23994,69.74
24444,57.27
11609,68.64
12025,69.13
11693,56.02
12087,56.49
24376,67.12
11444,70.99
24735,58.86
11373,59.34
11562,69.57
24796,68.92
24228,67.98
11372,69.95
24696,57.33
12354,57.71
24775,57.11
25172,55.42
24432,58.72
24534,57.8
24654,58.88
12169,59.44
11750,58.38
24517,57.87
24601,58.45
24415,57.75
24375,57.23
25094,57.28
24282,67.76
11770,56.87
11919,56.93
12452,55.98
11538,57.05
24771,55.51
12123,70.34
11957,71.75
11790,58.92
12318,69.75
24891,57.22
11606,58.91
24259,58.82
25185,58.62
12212,60
11925,59.02
12488,58.9
11996,59.47
24357,58.67
11586,58.41
11544,59.09
24959,59.04
24112,59.07
24628,69.67
24310,70.2
11548,69.33
12295,58.67
12185,58.79
12032,70.01
11733,59.17
11623,59.35
24049,59.01
24056,58.99
25047,59.75
11630,69.76
24362,58.74
24674,57.43
24331,59.38
24186,59.1
24043,58.61
24088,59.21
11358,70.46
24342,58.55
24991,59.54
12239,58.72
24728,70.83
11734,59.38
25203,60.01
11892,58.31
12199,58.61
11803,58.78
12313,58.5
24942,57.78
24694,70.59
12065,70.44
11314,57.72
24578,58.31
11887,59.82
11459,58.76
24014,58.99
24136,58.8
24715,59.25
24178,57.91
11494,58.42
11970,57.48
25119,70.28
11900,58.36
24535,58.08
11505,69.56
12111,70.44
24172,58.41
12376,57.83
24425,57.86
12320,59.18
11304,69
24293,70.35
11342,59.02
11442,58.08
11323,70.53
11797,57.86
24713,58.56
24883,69.77
11541,58.58
24587,58.18
24799,57.98
24511,58.67
11569,58.62
24550,58.05
11979,70.32
25054,59.33
11463,70.24
11504,58.56
24124,69.83
11486,58.7
12074,70.04
12485,57.7
11466,57.31
12432,58.59
12335,58.38
11329,68.88
24035,57.48
24173,59.78
24825,69.18
24680,58.67
11387,58.96
11692,58.87
11621,57.96
24066,69.28
24020,58.89
11875,57.63
24801,58.03
24046,59
24629,58.35
11613,58.07
12190,68.98
24011,57.64
24140,70.6
11573,58.21
12127,58.45
24521,71.04
12005,58.76
12191,57.67
24489,69.24
11960,69.75
11748,58.39
12066,57.51
24359,57.22
11305,59.14
24662,57.67
11446,58.26
11846,58.95
24738,58.7
12518,58.16
11877,69.13
12349,58.77
11924,58.42
12143,58.64
25161,56.97
11307,56.82
23987,69.02
12514,58.05
25165,70.76
12012,59.75
11933,57.66
25133,57.97
24281,69.17
12080,57.14
12034,58.03
11990,59.32
11913,58.03
11610,57.96
24676,69.11
24191,58.42
24317,58.35
24634,69.34
24824,56.93
24221,58.15
24181,58.01
12106,58.68
11388,57.86
25085,68.59
11971,68.54
24027,69.57
11977,57.76
12453,57.25
24022,59.19
11594,70.58
24538,58.04
